onset	duration	trial_type	value	sample	stim_file
644.91650390625		animal_visual_imagery_task	602	1320789	
647.92919921875		blank_white_screen	705	1326959	
662.62939453125		blank_white_screen	705	1357065	
662.82666015625		tool_visual_imagery_task	602	1357469	
665.8291015625		blank_white_screen	705	1363618	
679.96240234375		blank_white_screen	705	1392563	
680.146484375		animal_visual_imagery_task	602	1392940	
683.16259765625		blank_white_screen	705	1399117	
697.345703125		blank_white_screen	705	1428164	
697.541015625		animal_visual_imagery_task	602	1428564	
700.5458984375		blank_white_screen	705	1434718	
715.529296875		blank_white_screen	705	1465404	
715.71923828125		animal_visual_imagery_task	602	1465793	
718.72900390625		blank_white_screen	705	1471957	
733.6123046875		blank_white_screen	705	1502438	
733.78955078125		animal_visual_imagery_task	602	1502801	
736.7958984375		blank_white_screen	705	1508958	
751.62890625		blank_white_screen	705	1539336	
751.8193359375		tool_visual_imagery_task	602	1539726	
754.8291015625		blank_white_screen	705	1545890	
769.81201171875		blank_white_screen	705	1576575	
769.99951171875		tool_visual_imagery_task	602	1576959	
773.01220703125		blank_white_screen	705	1583129	
787.7119140625		blank_white_screen	705	1613234	
787.90771484375		animal_visual_imagery_task	602	1613635	
790.912109375		blank_white_screen	705	1619788	
805.91162109375		blank_white_screen	705	1650507	
806.08935546875		tool_visual_imagery_task	602	1650871	
809.09521484375		blank_white_screen	705	1657027	
823.662109375		blank_white_screen	705	1686860	
823.8583984375		animal_visual_imagery_task	602	1687262	
826.87841796875		blank_white_screen	705	1693447	
841.17822265625		blank_white_screen	705	1722733	
841.37744140625		tool_visual_imagery_task	602	1723141	
844.37841796875		blank_white_screen	705	1729287	
892.328125		blank_white_screen	705	1827488	
892.814453125		tool_visual_imagery_task	602	1828484	tools/vacuum_cleaner_PNG56.png
895.828125		blank_white_screen	705	1834656	
909.828125		blank_white_screen	705	1863328	
910.3232421875		tool_visual_imagery_task	602	1864342	tools/toothbrash_PNG10557.png
913.328125		blank_white_screen	705	1870496	
927.3779296875		blank_white_screen	705	1899270	
927.85986328125		animal_visual_imagery_task	602	1900257	animals/cat_PNG50520.png
930.86083984375		blank_white_screen	705	1906403	
944.77783203125		blank_white_screen	705	1934905	
945.2685546875		animal_visual_imagery_task	602	1935910	animals/dog_PNG50396.png
948.27783203125		blank_white_screen	705	1942073	
962.77734375		blank_white_screen	705	1971768	
963.2734375		tool_visual_imagery_task	602	1972784	tools/scissors_PNG28.png
966.27734375		blank_white_screen	705	1978936	
980.24462890625		blank_white_screen	705	2007541	
980.73193359375		tool_visual_imagery_task	602	2008539	tools/kettle_PNG8692.png
983.744140625		blank_white_screen	705	2014708	
998.06103515625		blank_white_screen	705	2044029	
998.552734375		tool_visual_imagery_task	602	2045036	tools/hammer_PNG1133.png
1001.56103515625		blank_white_screen	705	2051197	
1016.12744140625		blank_white_screen	705	2081029	
1016.61962890625		tool_visual_imagery_task	602	2082037	tools/keyboard_PNG5858.png
1019.62744140625		blank_white_screen	705	2088197	
1033.86083984375		blank_white_screen	705	2117347	
1034.357421875		animal_visual_imagery_task	602	2118364	animals/monkey_PNG18716.png
1037.3603515625		blank_white_screen	705	2124514	
1051.17724609375		blank_white_screen	705	2152811	
1051.66064453125		animal_visual_imagery_task	602	2153801	animals/frog_PNG35767.png
1054.66015625		blank_white_screen	705	2159944	
1068.8935546875		blank_white_screen	705	2189094	
1069.38671875		animal_visual_imagery_task	602	2190104	animals/elephants_PNG18808.png
